@RELATION train_nocolour

@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
33.517,35.52,551.48,152.82,91,76,2
3.527,11.43,413.46,322.64,56,25,2
-99.407,35.256,261.03,383.04,73,58,3
16.185,13.152,62.132,371.11,38,14,3
34.459,17.56,44.929,231.5,42,15,3
-24.451,27.046,273.36,245.69,36,33,3
-95.072,63.338,218.75,44.929,28,3,3
14.28,34.266,461.94,54.774,31,7,3
41.757,14.812,221.59,591.19,210,19,3
10.379,11.656,130.41,607.03,292,6,3
-1.429,17.137,242.22,728.58,170,10,3
72.123,25.379,408.62,637.18,50,48,3
14.014,14.429,167.94,776.31,16,15,4
22.36,20.225,152.69,532.72,194,2,5
22.035,28.727,143.92,476.18,369,3,5
25.389,7.786,154.99,442.46,101,4,5
24.747,96.917,156.08,421.63,212,7,5
16.628,31.139,271.3,441.96,84,93,5
18.433,15.06,256.99,511.16,154,6,5
72.074,10.32,336.07,463.44,41,18,5
17.326,18.317,246.42,328.03,159,30,5
28.604,9.885,131.09,313.21,368,5,5
21.237,23.915,329.46,330.52,312,6,5
40.176,26.714,207.93,248.33,246,10,5
23.928,33.016,213.57,185.53,159,4,5
19.169,14.94,193.68,123.21,351,8,5
52.532,71.733,396.86,161.17,84,22,5
18.62,24.016,387.88,257.14,392,1,5
23.591,94.683,150.5,658.28,229,11,5
-10.818,19.186,220.12,794.13,83,13,5
21.318,45.933,185.52,756.02,66,6,5
17.703,10.322,360.52,512.42,230,2,6
-67.349,69.828,381.19,521.02,90,75,7
77.558,0.37012,12.744,340.07,5267,0,1
79.431,0.41106,17.713,534.05,6495,0,1
77.543,31.654,114.55,536.67,765,0,1
12.029,10.907,391.11,108.68,147,6,2
30.025,34.3,183.69,416.2,49,55,3
17.047,90.167,118.48,412.17,192,13,3
25.882,14.276,175.97,169.93,40,35,3
74.396,20.257,251.71,38.919,124,42,3
25.949,17.62,216.75,510.62,143,11,3
5.324,44.523,374.58,425.09,43,3,3
-10.583,14.777,304.09,785.59,34,33,3
20.364,16.629,116.42,778.78,69,22,3
19.559,17.917,569.89,42.065,46,4,3
67.355,17.13,453.69,89.335,158,13,3
21.599,14.333,58.918,626.59,61,21,4
24.886,16.824,93.188,710.67,69,20,4
77.543,31.654,114.55,536.67,765,12,4
32.375,9.006,127.2,449.46,149,6,5
21.659,18.372,115.86,330.41,236,2,5
2.204,43.677,119.28,250.24,290,5,5
14.648,29.075,208.28,251.61,213,4,5
29.928,5.82,222.39,223.21,175,2,5
-44.833,66.254,222.07,331.83,29,10,5
32.976,3.713,324.67,255.27,279,1,5
29.407,15.352,169.14,12.218,234,3,5
18.009,14.125,368,24.775,227,4,5
15.586,13.41,219.63,463.72,141,4,5
15.92,91.484,249.55,429.61,501,6,5
6.692,28.641,218.21,419.9,176,6,5
24.871,9.301,86.858,725.9,309,3,5
44.273,92.964,163.91,724.23,141,10,5
33.981,14.608,260.03,723.8,137,19,5
20.641,86.198,346.69,724.59,32,14,5
67.157,12.87,339.32,655.44,25,30,5
-11.642,98.434,266.77,656.93,30,15,5
29.293,31.685,181.15,647.05,122,99,5
29.129,11.193,114.08,660.98,168,4,5
18.167,13.107,132.5,636.24,58,21,5
26.803,38.695,198.12,635.96,67,21,5
15.179,14.261,278.79,631.47,180,11,5
16.447,28.879,270.49,585.49,238,6,5
23.76,25.813,203.17,584.3,88,13,5
25.284,37.045,153.65,586.26,219,6,5
26.142,90.232,34.742,675.87,31,2,5
30.36,36.527,54.826,653.61,115,4,5
21.515,31.275,84.329,611.54,85,4,5
75.159,56.32,204.97,561.36,67,40,5
18.194,5.073,330.99,328.92,90,5,6
13.199,7.259,338.03,305.29,461,2,6
60.288,83.224,30.411,321.45,302,0,1
81.57,0.27434,23.058,625.49,173,0,1
88.49,0.034478,99.296,764.72,3415,0,1
39.287,44.429,457.89,23.6,35,70,2
-0.72214,13.318,79.173,182.22,81,18,3
-9.583,30.807,293.87,159.83,23,45,3
12.623,14.268,215.53,28.836,73,7,3
-0.3608,24.343,143.49,513.44,93,18,3
15.372,66.463,71.771,529.86,140,4,3
58.621,82.511,226.94,658.95,210,17,3
0.85802,60.902,289,620.79,72,5,3
-30.684,13.171,457.8,615.48,50,24,3
24.727,15.887,178.13,783.13,24,24,4
-11.034,38.977,158.95,420.49,97,14,5
22.823,82.653,141.01,341.38,137,6,5
-11.854,13.068,136.56,309.91,188,16,5
20.506,87.655,129.45,262.53,517,2,5
70.131,93.367,127.44,242.33,424,4,5
71.767,14.513,234.03,234.23,107,9,5
23.551,25.298,231.2,275.83,30,42,5
22.478,32.127,262.96,313.06,562,10,5
21.253,2.433,240.79,344.35,217,3,5
14.513,51.798,378.22,339.07,137,1,5
32.798,26.949,393.4,305.32,409,6,5
85.548,21.303,365.42,272.16,187,4,5
11.321,88.647,357.27,245.92,161,9,5
92.233,33.176,356.3,98.596,245,3,5
20.235,19.404,260.74,99.553,329,3,5
25.235,6.047,109.13,107.33,229,2,5
38.045,32.819,94.663,589.98,243,3,5
23.056,56.377,222.08,590.35,66,114,5
14.576,72.933,213.41,531.07,480,19,5
-0.61205,14.007,271.21,542.93,568,10,5
21.659,84.518,385.75,653.97,372,4,5
-37.325,33.841,382.45,723,22,5,5
43.085,32.45,411.73,435.61,162,230,6
-11.769,21.517,473.5,84.3,20,31,7
34.735,75.631,433.25,175.97,146,4,7
10.359,55.451,425.19,388.57,670,9,7
83.357,0.12733,118.59,441.95,754,0,1
85.459,0.73858,38.865,490.36,3299,0,1
10.003,16.4,166.22,698.75,258,42,2
66.108,18.216,290.12,774.43,197,28,2
-20.885,21.844,327.34,411.32,93,12,3
-4.624,20.783,207.53,412.72,112,59,3
10.023,18.52,247.11,213.51,72,23,3
-12.818,30.018,78.344,178.44,61,57,3
-14.497,12.607,80.729,337.83,48,13,3
31.559,88.471,173.8,40.768,56,15,3
46.826,32.011,100.12,570.67,43,10,3
20.02,46.099,214.13,585.05,168,38,5
12.971,30.875,229.29,550.29,42,6,5
-23.806,25.33,216.07,527.97,87,36,5
48.149,82.656,220.52,489.82,79,20,5
38.969,82.961,216.09,339.63,461,1,5
29.211,1.809,206.44,308.33,219,2,5
20.136,29.867,318.63,313.55,103,5,5
50.5,82.407,331.06,334.11,83,1,5
14.804,99.713,356.33,562.79,98,15,5
54.311,74.468,346.97,589.36,157,9,5
10.045,17.939,353.31,521.88,148,26,6
66.248,28.003,353.19,486.8,69,60,6
88.861,0.032428,55.955,95.707,1067,0,1
87.77,0.093014,47.842,469.22,663,0,1
77.744,42.124,177.22,554.47,601,0,1
58.348,22.437,74.217,650.31,345,0,1
85.963,38.871,61.185,768.03,92,16,2
64.673,15.554,272.23,771.18,66,22,2
-11.186,83.607,249.83,277.44,115,18,3
-20.008,66.148,300.33,89.333,30,13,3
-98.802,18.643,140.13,254.82,119,33,3
-94.211,72.441,159.08,414.15,106,10,3
10.357,13.278,377.78,247.52,23,23,3
-44.373,10.085,419.97,490.26,35,11,3
-10.319,12.841,280.37,490.21,91,21,3
14.163,6.02,450.58,730.99,156,9,3
13.115,71.332,181.48,621.3,27,8,3
33.366,78.656,303.33,418.83,710,1,5
28.499,15.148,280.25,376.37,526,3,5
24.387,17.146,396.88,386.98,58,2,5
40.964,38.584,429.29,408.95,623,1,5
18.402,29.354,312.32,572.95,37,6,5
17.588,39.808,321.76,596.29,726,4,5
83.011,48.202,322.46,648.72,39,4,5
83.011,48.202,322.46,648.72,39,18,5
19.154,34.334,431.76,673.86,375,3,5
37.498,14.231,424.2,629,299,2,5
83.701,10.133,434.65,598.39,231,24,6
-14.892,12.834,442.76,559.49,45,38,6
88.231,0,49.583,56.801,11345,0,1
57.32,0.62086,235.9,69.504,2897,1,1
86.449,25.491,65.299,186.4,1628,0,1
88.815,0.029806,64.677,432.7,1263,0,1
86.396,0.038235,19.988,551.71,1024,0,1
15.345,36.977,449.96,37.569,137,62,2
15.012,17.987,529.48,185.81,21,37,2
-46.011,20.146,563.73,368.98,45,54,2
-0.11277,20.386,577.47,623.29,34,38,2
9.291,12.711,256.29,404.96,24,29,3
-74.606,30.672,442.24,375.67,45,50,3
49.447,13.497,266.26,624.65,72,26,3
-63.238,19.573,454.6,751.47,109,9,3
26.917,15.529,274.53,239.31,36,24,3
17.211,22.293,172.41,272.78,81,46,3
-15.375,72.563,402.5,230.73,30,19,3
61.451,15.59,450.34,283.1,29,25,3
-10.899,12.766,426.16,141.15,55,23,3
-0.73759,13.639,412.28,102.61,72,22,3
23.472,11.791,298.07,109.89,27,16,3
-37.942,15.229,398.83,46.167,12,27,4
-27.965,12.463,135.53,337.07,107,14,4
29.033,57.263,240.84,127.52,50,53,4
68.305,36.54,170.17,426.77,48,27,4
70.342,27.839,91.786,604.21,28,37,4
18.666,21.142,52.704,767.98,54,41,4
16.223,59.748,136.83,472.07,110,30,5
37.073,35.574,162.58,383.44,43,9,5
25.072,29.184,124.3,668.45,60,6,5
97.838,35.679,335.21,448.96,234,4,5
27.361,10.231,341.42,363.94,114,6,5
0.51883,12.625,356.47,684.4,90,8,5
11.192,21.025,375.71,539.27,161,20,5
15.168,25.191,238.12,229.12,386,4,5
75.632,24.92,229.59,309.78,161,3,5
10.909,61.135,438,551.23,91,9,6
81.694,37.017,34.559,108.93,1242,0,1
82.348,0.13907,12.037,406.46,351,0,1
85.958,0.15544,55.25,725.27,296,0,1
99.253,39.211,173.36,792.07,138,21,2
55.496,36.404,539.32,733.17,60,50,2
-11.399,20.573,574.13,450.09,99,24,2
0.82465,23.098,569.28,105.24,54,38,2
-0.084576,25.944,286.45,652.12,67,18,3
0.32422,29.615,435.4,557.71,78,47,3
39.588,14.204,230.5,305.14,70,27,3
59.074,25.971,478.68,200.25,71,12,3
32.712,22.06,459.21,26.676,105,25,3
-21.718,29.029,150.19,19.444,72,54,3
-14.528,36.033,98,482.5,24,57,4
12.995,20.666,104.67,629.46,39,34,4
-0.84092,40.124,87.246,705.61,57,54,4
-41.332,36.939,129.74,364.74,53,83,4
83.918,15.469,83.537,111.95,41,32,4
10.678,13.942,251.79,43.404,47,16,4
29.585,34.758,130.84,568.88,355,1,5
26.99,25.209,125.67,320.46,172,0,5
58.5,0.81213,119.6,178.7,20,0,5
82.074,32.318,338.13,164.88,8,4,5
12.149,58.466,320.13,295.01,96,3,5
0.88433,92.264,334.96,593.13,224,18,5
27.897,29.17,381.37,447.97,38,16,6
75.433,0.26262,306.57,26.928,2517,2,1
87.747,0,40.293,52.232,8988,0,1
87.623,0.093235,55.463,213.93,1099,0,1
22.029,28.539,21.519,553.79,154,0,1
-10.264,32.868,562.85,89.75,20,57,2
-14.805,35.997,559.85,21.556,27,56,2
19.905,18.381,594.69,297.81,16,34,2
14.195,26.346,83.771,424.23,35,52,3
0.70491,32.478,247.43,411.64,14,36,3
43.484,73.133,449.94,409.31,35,9,3
-46.968,16.671,494.38,212.43,21,29,3
96.675,23.068,455.17,112.24,42,42,3
-26.716,17.896,279.25,115.11,28,43,3
0.39064,13.801,527.57,551.33,122,12,3
-53.608,26.738,488.15,748.54,13,13,3
-32.131,22.171,201.13,733.89,45,17,3
12.686,11.387,220.56,577.6,78,8,4
44.268,20.067,36.971,612.34,35,24,4
17.484,11.037,129.8,274.7,10,16,4
69.042,18.618,182.73,172.22,45,15,4
-0.84116,18.434,66.278,675.78,18,35,4
86.881,22.141,147.48,348.98,229,7,5
24.235,24.733,143,483.91,202,2,5
30.144,24.563,45.418,736.19,98,3,5
0.13766,5.052,336.24,752.35,131,11,5
14.494,93.589,372.76,462.36,986,3,5
82.985,10.013,370.39,371.42,67,6,5
61.982,18.94,352.45,119.08,202,7,5
28.801,58.772,183.44,146.88,68,11,5
21.586,36.873,413.22,605.2,658,3,6
85.045,0.084858,212.52,17.879,859,0,1
88.794,0.015902,33.359,97.855,1865,0,1
84.408,0.077477,34.657,238.9,1698,0,1
83.306,0.085414,52.025,645.17,1237,0,1
79.903,0.092557,38.188,783.29,910,0,1
10.827,48.779,498.29,354.86,49,31,2
11.025,40.159,491.87,152.92,53,34,2
13.532,35.515,503.9,32.642,120,39,2
-0.76747,31.759,510.25,604.04,83,84,2
-96.243,26.976,501.2,738.4,5,28,2
0.5251,78.025,417.06,445.82,17,13,3
98.866,24.723,398.51,269.35,72,55,3
76.629,32.336,378.09,119.22,81,68,3
15.965,17.806,190.27,127.13,62,25,3
-48.536,34.408,68.167,420.4,72,73,3
-0.9017,28.588,414.8,738.75,40,53,3
-15.772,21.199,224.15,771.26,34,18,3
3.782,25.757,414.44,668.54,68,19,3
-59.757,38.264,382.52,25.697,33,85,3
0.52886,20.771,198.28,458.87,47,31,3
47.476,19.245,105.77,274.45,47,25,4
36.061,11.759,219.09,259.43,86,6,4
5.278,22.931,106.86,177.27,49,43,4
-0.16893,17.333,100.35,598.95,107,24,4
-12.585,12.731,219.69,638.27,26,15,4
-0.45809,18.225,73.986,749.2,74,34,4
-85.464,25.675,123.36,787.68,135,95,4
30.763,30.268,125.17,378.3,132,25,5
76.365,17.41,135.14,519.51,179,3,5
-22.575,30.167,299.06,389.96,48,3,5
11.247,10.908,315.2,499.03,377,33,5
-66.686,92.771,283.33,127.2,30,9,5
68.523,0.41071,101.73,133.86,44,1,5
70.961,55.535,154.33,266.35,227,1,5
69.832,45.012,297.87,771.8,178,6,5
5.614,40.604,134.61,753.72,116,3,5
99.954,41.406,322.96,641.81,531,9,6
-19.246,87.198,338.46,252.54,69,14,6
81.147,62.689,111.12,518.29,17,45,3
-35.282,29.963,358.16,521.32,82,60,3
-64.275,33.677,229.65,269.28,54,58,3
-31.494,48.934,208.29,84.333,51,73,3
-25.767,32.205,287.48,701.22,69,35,3
11.315,27.438,506,711,15,45,3
14.823,18.547,216.35,642.96,71,26,3
28.133,26.763,504.51,371.38,37,67,3
19.612,20.829,574.24,345.19,37,27,3
1.938,18.095,585.4,558.55,214,8,3
-13.746,30.689,36.406,389.89,64,47,3
-71.256,23.175,286.05,386.97,79,22,3
-29.435,28.393,96.743,754.86,70,60,4
46.961,45.807,103.29,630.2,35,7,4
-32.496,20.712,16.783,592.61,23,48,4
-18.844,23.638,45.406,723.97,32,40,4
15.268,22.609,55.582,295.29,55,3,5
28.811,12.691,37.657,232.39,571,0,5
97.529,20.914,37.437,132.81,126,21,5
64.689,0.66216,24.211,24.146,342,1,5
0.94733,26.345,216.56,483.93,41,35,5
68.736,12.869,224.18,526.87,38,8,5
33.993,65.771,420.3,331.91,750,4,5
15.855,13.611,414.78,306.32,237,7,5
19.3,88.418,479.28,585.53,635,15,5
25.784,12.33,477.83,765.4,268,6,5
-68.741,28.155,221.79,787.68,173,41,5
25.404,59.048,427.17,45.51,241,3,6
-85.513,36.055,437.59,197.07,135,6,6
-12.654,23.522,481.41,469.65,37,8,6
21.634,30.457,496.58,644.2,785,5,6
-16.043,41.461,455.12,426.61,160,39,2
30.611,24.77,360.5,82.679,137,14,2
4.773,38.308,209.41,441.52,29,78,3
47.256,34.223,201.35,95.862,65,45,3
21.674,36.602,93.914,251.31,35,56,3
21.368,99.755,353.29,293.43,21,20,3
43.827,25.664,283.46,580.29,90,62,3
3.638,40.917,193.43,676.81,37,63,3
11.965,34.329,64.493,583.48,73,57,3
14.521,23.638,511.18,722.72,39,31,3
27.583,25.793,449.96,104.16,93,43,3
-69.986,21.216,5.14,767.88,50,18,4
65.079,0.72581,57.655,412.85,316,1,5
67.515,0.4836,73.075,353.65,267,0,5
23.637,17.345,65.485,166.42,303,2,5
53.776,23.441,53.769,99.885,26,4,5
13.577,3.381,330.87,89.346,78,2,5
28.652,25.728,316.45,141.41,29,2,5
19.701,29.945,334.55,372.31,88,1,5
60.039,37.292,348.38,408.39,127,5,5
-17.387,16.261,400.67,556.01,313,4,5
7.503,10.834,405.62,613.64,568,8,5
29.259,56.845,154.18,558.07,82,5,5
-22.693,23.992,128.95,729.47,315,35,5
-12.162,21.449,118.35,726.54,242,29,5
82.168,80.277,407.98,699.13,134,2,6
13.91,10.158,389.54,790.13,259,5,6
41.387,17.125,37.901,619.32,496,0,1
84.86,0,17.591,776.76,1786,0,1
54.306,26.451,565.15,89.821,39,10,2
-31.889,34.304,205.31,55.031,162,22,3
-61.858,36.355,299.76,200.28,88,46,3
27.568,36.377,211.71,286.36,14,38,3
-17.309,26.076,307.69,571.08,36,21,3
-11.905,42.974,202.49,663.03,35,59,3
-59.751,20.623,348.5,748.3,20,25,3
-98.289,32.059,447.09,664.36,11,47,3
96.834,13.511,473.04,509.47,49,30,3
10.321,13.656,468.7,282.09,117,23,3
74.152,21.059,464.72,33.386,153,25,3
-61.808,10.16,98.614,666.77,57,13,4
-0.76498,17.639,140.52,760.95,21,49,4
-10.052,14.376,70.824,634.01,102,42,4
-58.845,31.694,18.783,518.1,115,32,4
31.63,28.037,129.8,427.54,209,174,5
41.216,19.221,109.18,408.39,469,0,5
-10.112,36.681,174.09,531.2,301,3,5
-36.849,36.61,187.62,562.55,225,4,5
-97.595,14.74,299.65,637,34,32,5
16.941,16.822,305.59,666.21,61,23,5
25.539,43.318,506.7,704.78,27,3,5
82.429,14.892,458.58,573.06,315,9,5
17.176,24.522,479.63,533.88,59,2,5
16.364,74.448,454.73,239.61,576,1,5
39.103,48.494,450.08,180.06,272,3,5
14.118,18.752,112.09,194.72,505,3,5
34.968,97.335,475.96,339.13,46,12,6
13.688,13.089,474.99,461.41,74,9,6
38.707,14.923,517.78,637.92,50,17,6
15.005,81.538,511.52,754.33,27,12,6
1.211,20.553,467,58.25,24,28,2
83.874,57.747,588.59,583.16,63,103,2
32.663,27.46,244.4,564.79,85,20,3
-12.307,36.959,228.73,284.25,56,11,3
2.666,36.957,88.065,287.03,77,67,3
0.013052,25.755,249.8,37.238,101,13,3
15.205,61.276,406.38,260.45,154,16,3
89.956,25.809,515.11,601.95,61,42,3
-48.005,28.074,336.05,743.9,81,27,3
-0.2025,27.3,59.113,748.5,106,71,3
19.85,21.535,76.838,184.37,204,3,5
18.172,19.895,52.881,108.32,109,4,5
27.313,84.229,393.77,98.606,330,6,5
28.438,23.796,374.38,56.448,29,36,5
44.646,25.357,395.33,445.53,43,4,5
-38.922,16.774,383.48,510.31,269,5,5
57.021,0.80483,68.045,475.4,332,1,5
31.129,15.534,69.826,412.35,431,3,5
11.195,24.833,160.89,688.05,107,134,5
74.104,42.296,462.24,773.45,550,5,5
19.767,14.881,461.88,704.55,272,11,5
-99.832,22.124,351.68,628.73,71,14,6
-99.832,22.124,351.68,628.73,71,19,6
13.286,31.715,465.85,57.693,114,24,2
-24.113,29.976,153.44,74.773,75,63,3
18.714,27.829,319.94,124.15,34,56,3
4.276,33.979,250.23,204.5,60,32,3
18.752,38.053,214.64,347.57,84,38,3
-94.128,29.298,219.54,646.96,81,73,3
34.525,26.081,238.69,770.68,71,34,3
5.18,13.626,401.84,497,179,29,3
0.20942,27.401,511.49,705.53,121,52,3
72.137,30.122,581.75,699.63,76,15,3
0.95984,34.838,546.08,246.52,174,89,3
88.806,0.15366,45.416,402.72,603,0,5
60.863,73.611,40.977,449.98,214,18,5
44.293,14.499,41.457,257.68,499,0,5
12.581,22.227,408.06,308.33,108,4,5
14.011,14.253,382.34,208.81,348,6,5
14.402,11.575,411.98,396.3,82,20,5
15.894,96.942,406.67,693.41,356,4,5
71.249,13.008,395.79,740.06,1070,6,5
26.485,25.376,40.561,663.69,180,0,5
49.259,19.623,46.487,585.53,275,153,5
22.754,9.504,338.3,13.601,338,3,5
20.227,20.871,72.137,44.795,117,2,5
0.74818,56.158,431.93,415.65,115,12,6
20.833,23.114,440.52,575.34,172,3,6
86.889,0.093824,39.369,153.86,2158,0,1
88.651,0.0083573,58.298,404.08,3070,0,1
89.24,0.025485,90.095,663.67,2443,0,1
85.907,13.376,200.75,762.97,6359,0,1
93.591,17.507,349.77,735.44,141,27,2
-10.076,16.194,401.28,181.75,68,27,2
28.059,12.456,398.06,83.6,145,12,2
-3.757,17.788,410.17,19.086,35,28,2
-74.014,11.256,442.03,124.91,33,17,2
-0.62185,18.308,320.19,376.69,16,31,3
76.454,14.986,277.8,140.5,10,35,3
12.938,12.535,354.39,260.13,23,17,3
15.887,15.757,362.75,543.72,36,21,3
-41.726,13.067,273.19,527.44,16,17,3
-17.562,11.594,281.57,666.31,86,12,3
28.125,18.694,392.25,664,16,33,3
10.783,97.548,173.09,364,44,20,4
10.322,14.568,171,270.8,10,12,4
-15.046,32.832,151.46,99.792,48,58,4
-64.132,17.948,190.94,506.83,18,23,4
64.508,59.261,99.769,559.72,316,19,4
-55.738,13.134,196.33,656.72,18,30,4
-1.395,48.518,165.35,585.74,114,6,5
38.659,18.234,152.44,438.09,85,3,5
-16.656,24.096,140,158.03,97,29,5
27.504,11.36,216.45,212.13,55,25,5
26.21,72.151,322.76,207.64,42,14,5
-29.935,19.967,310.17,293.96,159,14,5
12.984,87.235,222.72,283.68,107,7,5
56.283,16.926,323.05,440.85,227,18,5
85.781,15.23,232.33,454.93,57,12,5
54.409,12.637,232.99,599.02,277,13,5
21.887,18.05,353.09,609.43,104,8,5
-13.815,96.941,176.89,52.153,163,8,5
28.378,27.144,291.47,19.935,521,1,5
18.133,50.966,401.5,469.24,42,5,6
84.68,26.165,83.337,74.07,1105,0,1
81.574,38.587,56.294,326,735,0,1
89.284,0.0011704,56.357,614.3,10814,0,1
88.662,0.037092,105.38,730.1,1096,0,1
-91.941,37.696,520.63,516.86,64,39,2
-16.486,38.875,530.5,460.92,24,44,2
10.395,19.321,522.79,139.63,19,42,2
-89.894,20.513,510.26,774.26,110,14,2
16.262,24.117,317.68,344.55,38,33,3
44.378,18.925,389.32,108.46,28,25,3
8.853,13.988,367.27,41.976,84,21,3
59.489,17.622,324.5,501.82,22,36,3
-14.924,17.521,232.97,503.92,64,22,3
-73.577,17.112,262.44,711.75,63,39,3
69.882,22.02,437.32,719.92,53,25,3
75.534,19.514,425.93,607.2,61,31,3
-65.098,26.464,446.97,505.47,60,42,3
-10.197,29.452,156.86,258.14,22,71,4
84.971,22.427,150.78,152.7,89,42,4
-10.914,30.421,142.38,449.62,13,34,4
93.808,24.27,160.85,592,13,18,4
58.633,31.45,416.26,338.99,86,47,4
-38.713,38.858,386.84,234.91,56,76,4
-54.589,39.358,243.45,768.06,31,58,4
70.212,84.611,138.77,113.97,123,129,5
13.926,29.84,156.31,14.323,127,54,5
13.154,67.464,188.12,171.13,139,1,5
28.11,51.36,136.29,352.02,52,1,5
91.603,49.943,195.39,349.5,225,1,5
39.437,99.129,348.61,176.94,166,12,5
10.814,38.289,341.32,140,272,20,5
-73.144,32.376,226.33,313.05,64,12,5
-0.14502,89.313,236.21,178.28,98,12,5
42.244,70.521,212.07,50.833,30,8,5
46.649,22.612,318.46,52.109,46,13,5
25.594,62.429,443.8,46.835,127,8,5
-85.477,41.142,253.95,475.8,152,9,5
54.376,42.795,169.8,475.79,117,7,5
77.389,13.887,369.04,464.34,83,4,5
13.526,42.93,471.16,480.48,58,18,5
-11.684,41.681,288.48,535.82,62,10,5
-87.372,46.378,204.13,532.42,156,8,5
74.024,31.361,198.69,593.37,239,8,5
-25.738,33.048,195.9,690.17,142,14,5
-97.418,26.276,276.28,647.19,113,3,5
72.284,91.658,383.74,646.15,277,5,5
-0.13857,30.632,460.52,648.13,107,57,5
-0.1479,30.701,338.62,775.43,141,27,5
-79.706,77.644,421.97,780.31,227,8,5
23.125,35.806,266.73,746.21,132,0,5
27.731,14.595,506,265.63,524,3,6
87.073,10.131,59.838,94.337,5114,0,1
89.163,0.0026226,66.613,386.02,28468,0,1
89.099,0.0098105,87.498,579.91,13510,0,1
89.849,0.0027608,102.31,652.53,10142,0,1
71.846,51.702,263.8,772.74,1982,0,1
0.3026,22.074,408.58,789.16,90,46,2
-12.271,15.3,475.16,107.58,45,25,2
-10.753,14.539,477.32,18.26,50,36,2
-0.99018,21.063,468.22,190.26,68,21,2
10.371,15.48,375.39,429.05,38,33,3
21.335,15.32,427.36,401.81,80,26,3
59.916,13.896,420.35,189.13,31,30,3
0.40908,15.024,312.05,166.45,20,33,3
-57.738,92.473,348.62,710.02,47,12,3
57.821,13.702,472.67,724.68,75,20,3
27.723,12.501,448.38,579.79,34,24,3
0.84866,17.044,334.72,540.5,32,21,3
23.154,10.471,174.83,11.505,107,9,3
-88.432,24.994,228.07,121.27,15,25,4
51.613,24.258,237.04,258.36,72,19,4
0.62304,22.901,246.06,357.78,32,53,4
14.94,14.773,262.69,434.81,16,18,4
41.743,23.39,251.36,564.6,53,38,4
-15.016,15.964,245.26,690.74,19,25,4
12.449,45.347,237.68,615.24,148,1,5
11.354,67.682,226.4,459.43,675,3,5
40.954,39.504,315.8,478.2,56,2,5
28.531,11.108,301.12,621.21,140,30,5
10.633,57.928,413.07,628.52,116,6,5
14.606,61.818,401.76,470.33,256,3,5
16.286,16.385,386.06,318.76,184,4,5
13.312,62.095,310.39,314.34,44,7,5
13.185,26.043,311.2,242.47,250,7,5
17.395,64.469,382.62,231.61,601,16,5
18.882,18.929,381.36,76.5,22,4,5
13.398,21.171,285.92,86.395,210,5,5
47.646,11.731,203.42,58.448,67,0,5
13.308,71.835,222.62,206.45,47,0,5
-36.043,37.001,491.55,562.97,107,11,7
69.791,0.71381,93.659,771.18,1145,0,1
-0.45352,42.412,412.33,340.55,42,39,2
10.766,16.36,400.76,684.52,75,54,2
-29.453,24.566,377.32,775.26,19,28,2
16.461,14.756,167.5,438.5,34,18,3
99.347,20.778,99.5,157.39,44,25,3
59.799,10.055,414.47,201.86,103,9,3
-2.669,11.379,334.39,294.54,72,6,3
4.747,23.271,284.68,572.44,98,44,3
14.471,13.11,159.33,576.93,46,14,3
3.582,22.629,172.63,722.43,49,41,3
-39.864,12.442,316.44,698.11,9,23,3
17.677,50.64,67.357,781.21,14,48,4
-17.475,37.284,123.15,786.93,27,86,4
-15.782,42.688,84.462,385.42,78,35,5
12.146,6.758,206.66,397.47,59,25,5
58.017,33.287,351.72,391.36,151,12,5
18.767,48.754,108.34,491.19,99,4,5
20.037,34.179,124.24,637.97,262,2,5
29.923,21.743,10.403,667.33,243,8,5
7.122,22.618,14.769,576.11,229,5,5
0.36354,25.807,11.063,633,205,7,5
-88.388,48.573,358.69,644.62,58,95,5
59.662,35.035,213.7,617.87,125,26,5
-90.311,32.723,178.36,766.83,180,12,5
-30.735,46.965,272.8,777.98,51,3,5
-38.249,63.184,10.857,132.07,98,13,5
39.858,30.144,14.364,242.6,338,1,5
33.632,34.705,23.935,20.261,46,4,5
-25.342,14.159,183.1,305.9,21,32,5
10.374,55.606,340.73,312.74,85,12,5
48.278,14.593,40.804,94.663,674,2,1
69.259,0.46047,43.467,472.16,1287,2,1
66.923,0.489,69.827,711.06,3506,1,1
61.36,0.73127,154.09,771.71,5314,0,1
15.328,76.597,364.04,776.69,26,12,2
18.428,44.945,430.16,205.36,73,14,2
11.376,63.743,467.47,125.35,17,10,2
56.997,55.052,435.92,38.688,48,6,2
14.684,64.329,307.14,425.87,95,5,3
-5.705,14.29,316.2,184.61,44,24,3
14.185,78.907,383.93,287.16,120,7,3
-37.208,64.904,382.76,562.35,37,8,3
31.723,59.085,294.84,697.87,38,14,3
79.055,70.206,388.84,727.88,85,9,3
-10.716,13.419,201.09,337.64,11,16,4
-80.152,14.365,181.92,111.99,79,22,4
13.979,71.656,198.86,402.18,22,7,4
78.958,73.746,210.66,589.34,38,14,4
11.42,61.028,201.82,700.72,79,11,4
0.029285,89.378,187.72,483.97,354,2,5
15.13,62.118,263.46,486.69,501,29,5
65.429,37.994,176.96,611.24,262,99,5
19.264,36.867,251.13,633.96,167,6,5
-79.264,69.024,347.5,639.77,26,11,5
